Fecha,AGENTE,OFERTA,OFERTAACEPTADA,PRECIO,RD_Oferta,CodFronteraDDV
2024-06-01,XEMC,OFERTA-001,1,400,328720.0,Frt56438
2024-06-01,XEMC,OFERTA-002,1,400,36450.0,Frt56444
2024-06-01,XEMC,OFERTA-003,1,400,11000.0,Frt50659
2024-06-01,XEMC,OFERTA-004,1,400,1000.0,Frt50732
2024-06-01,XEMC,OFERTA-005,1,440,0.0,Frt45524
2024-06-01,XEMC,OFERTA-005,1,440,0.0,Frt53161
2024-06-01,XEMC,OFERTA-006,1,480,0.0,Frt45193
2024-06-01,XEMC,OFERTA-006,1,480,0.0,Frt45085
2024-06-01,XEMC,OFERTA-006,1,480,0.0,Frt45160
2024-06-01,XEMC,OFERTA-006,1,480,0.0,Frt45170
2024-06-01,XEMC,OFERTA-007,1,520,0.0,Frt45176
2024-06-01,XEMC,OFERTA-007,1,520,0.0,Frt45169
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45173
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt46190
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45175
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45166
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt46184
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45171
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45167
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45194
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45177
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45154
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45157
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45163
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45197
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45101
2024-06-01,XEMC,OFERTA-008,1,560,0.0,Frt45096
2024-06-01,XEMC,OFERTA-009,1,600,0.0,Frt45199
2024-06-01,XEMC,OFERTA-010,1,640,0.0,Frt45079
2024-06-01,XEMC,OFERTA-011,1,680,0.0,Frt45169
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt45173
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt46190
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt45175
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt45166
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt46184
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt45171
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt45167
2024-06-01,XEMC,OFERTA-012,1,720,0.0,Frt45194
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45177
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45154
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45162
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45157
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45163
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45197
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45101
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45091
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45096
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45086
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45083
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45074
2024-06-01,XEMC,OFERTA-013,1,760,0.0,Frt45062
2024-06-01,XEMC,OFERTA-014,1,800,0.0,Frt45078
2024-06-01,XEMC,OFERTA-014,1,800,0.0,Frt45060
2024-06-01,XEMC,OFERTA-015,1,840,0.0,Frt45058
2024-06-01,XEMC,OFERTA-015,1,840,0.0,Frt45079
2024-06-01,XEMC,OFERTA-015,1,840,0.0,Frt45065
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45176
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45173
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt46190
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45178
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45175
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45166
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt46184
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45171
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45167
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45194
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45162
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45157
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45163
2024-06-01,XEMC,OFERTA-016,1,880,0.0,Frt45101
2024-06-01,XEMC,OFERTA-017,1,920,0.0,Frt45169
2024-06-01,XEMC,OFERTA-018,1,960,0.0,Frt45199
2024-06-01,XEMC,OFERTA-019,1,1000,0.0,Frt45177
2024-06-01,XEMC,OFERTA-019,1,1000,0.0,Frt45197
2024-06-01,XEMC,OFERTA-019,1,1000,0.0,Frt45091
2024-06-01,XEMC,OFERTA-019,1,1000,0.0,Frt45096
2024-06-01,XEMC,OFERTA-019,1,1000,0.0,Frt45086
2024-06-01,XEMC,OFERTA-020,1,1040,0.0,Frt45083
2024-06-01,XEMC,OFERTA-020,1,1040,0.0,Frt45088
2024-06-01,XEMC,OFERTA-020,1,1040,0.0,Frt45074
2024-06-01,XEMC,OFERTA-020,1,1040,0.0,Frt45078
2024-06-01,XEMC,OFERTA-020,1,1040,0.0,Frt45062
2024-06-01,XEMC,OFERTA-020,1,1040,0.0,Frt45060
2024-06-01,XEMC,OFERTA-021,0,1080,0.0,Frt45058
2024-06-01,XEMC,OFERTA-021,0,1080,0.0,Frt45079
2024-06-01,XEMC,OFERTA-021,0,1080,0.0,Frt45065
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45175
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45166
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt46184
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45171
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45167
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45194
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45177
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45154
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45162
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45157
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45163
2024-06-01,XEMC,OFERTA-022,1,1120,0.0,Frt45197
2024-06-01,XEMC,OFERTA-023,1,1160,0.0,Frt45178
2024-06-01,XEMC,OFERTA-024,1,1200,0.0,Frt45199
2024-06-01,XEMC,OFERTA-025,1,420,0.0,Frt45086
2024-06-01,XEMC,OFERTA-025,1,420,0.0,Frt45083
2024-06-01,XEMC,OFERTA-025,1,420,0.0,Frt45088
2024-06-01,XEMC,OFERTA-025,1,420,0.0,Frt45074
2024-06-01,XEMC,OFERTA-025,1,420,0.0,Frt45078
2024-06-01,XEMC,OFERTA-025,1,420,0.0,Frt45062
2024-06-01,XEMC,OFERTA-025,1,420,0.0,Frt45060
2024-06-01,XEMC,OFERTA-026,1,460,0.0,Frt45058
2024-06-01,XEMC,OFERTA-026,1,460,0.0,Frt45079
2024-06-01,XEMC,OFERTA-026,1,460,0.0,Frt45065
2024-06-01,XEMC,OFERTA-027,1,500,0.0,Frt45176
2024-06-01,XEMC,OFERTA-027,1,500,0.0,Frt45169
2024-06-01,XEMC,OFERTA-027,1,500,0.0,Frt45173
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt46190
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45175
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45166
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt46184
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45171
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45167
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45194
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45177
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45154
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45157
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45163
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45197
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45101
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45091
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45096
2024-06-01,XEMC,OFERTA-028,1,540,0.0,Frt45083
2024-06-01,XEMC,OFERTA-029,1,580,0.0,Frt45086
2024-06-01,XEMC,OFERTA-029,1,580,0.0,Frt45088
2024-06-01,XEMC,OFERTA-029,1,580,0.0,Frt45074
2024-06-01,XEMC,OFERTA-029,1,580,0.0,Frt45078
2024-06-01,XEMC,OFERTA-029,1,580,0.0,Frt45062
2024-06-01,XEMC,OFERTA-029,1,580,0.0,Frt45065
2024-06-01,XEMC,OFERTA-030,1,620,0.0,Frt45060
2024-06-01,XEMC,OFERTA-030,1,620,0.0,Frt45079
2024-06-01,XEMC,OFERTA-031,1,660,0.0,Frt45058
2024-06-01,XEMC,OFERTA-032,1,700,1000.0,Frt45176
2024-06-01,XEMC,OFERTA-032,1,700,1000.0,Frt45169
2024-06-01,XEMC,OFERTA-032,1,700,1000.0,Frt45175
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt46190
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45166
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt46184
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45171
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45167
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45194
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45177
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45154
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45157
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45163
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45197
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45101
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45091
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45096
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45086
2024-06-01,XEMC,OFERTA-033,1,740,1000.0,Frt45083
2024-06-01,XEMC,OFERTA-034,1,780,1700.0,Frt45074
2024-06-01,XEMC,OFERTA-034,1,780,1700.0,Frt45062
2024-06-01,XEMC,OFERTA-034,1,780,1700.0,Frt45060
2024-06-01,XEMC,OFERTA-034,1,780,1700.0,Frt45079
2024-06-01,XEMC,OFERTA-034,1,780,1700.0,Frt45065
2024-06-01,XEMC,OFERTA-035,1,820,0.0,Frt45176
2024-06-01,XEMC,OFERTA-035,1,820,0.0,Frt45169
2024-06-01,XEMC,OFERTA-035,1,820,0.0,Frt46190
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45175
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45166
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt46184
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45167
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45177
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45154
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45157
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45163
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45197
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45101
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45091
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45096
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45086
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45083
2024-06-01,XEMC,OFERTA-036,1,860,0.0,Frt45062
2024-06-01,XEMC,OFERTA-037,1,900,0.0,Frt45060
2024-06-01,XEMC,OFERTA-037,1,900,0.0,Frt45079
2024-06-01,XEMC,OFERTA-037,1,900,0.0,Frt45065
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt55687
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt52908
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36686
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36650
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36644
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36639
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt52367
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36649
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36637
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36652
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36636
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt42025
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt52872
2024-06-01,XEMC,OFERTA-038,1,940,0.0,Frt36640
2024-06-01,XEMC,OFERTA-039,1,980,0.0,Frt36642
2024-06-01,XEMC,OFERTA-039,1,980,0.0,Frt36656
2024-06-01,XEMC,OFERTA-040,1,1020,0.0,Frt36684
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt55687
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt52908
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36686
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36650
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36644
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36639
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt52367
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36649
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36636
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt42025
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt52872
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36656
2024-06-01,XEMC,OFERTA-041,0,1060,0.0,Frt36684
2024-06-01,XEMC,OFERTA-042,0,1100,0.0,Frt36642
2024-06-01,XEMC,OFERTA-042,0,1100,0.0,Frt36684
2024-06-01,XEMC,OFERTA-042,0,1100,0.0,Frt36640
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt55687
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt52908
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt36686
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt36650
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt36644
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt52367
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt36649
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt36652
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt36636
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt42025
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt52872
2024-06-01,XEMC,OFERTA-043,0,1140,0.0,Frt36640
2024-06-01,XEMC,OFERTA-044,0,1180,0.0,Frt36642
2024-06-01,XEMC,OFERTA-044,0,1180,0.0,Frt36656
2024-06-01,XEMC,OFERTA-044,0,1180,0.0,Frt36684
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt55687
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt52908
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt36686
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt36650
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt36644
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt36639
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt52367
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt36649
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt36652
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt36636
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt42025
2024-06-01,XEMC,OFERTA-045,1,410,0.0,Frt52872
2024-06-01,XEMC,OFERTA-046,1,450,0.0,Frt36642
2024-06-01,XEMC,OFERTA-046,1,450,0.0,Frt36656
2024-06-01,XEMC,OFERTA-047,1,470,0.0,Frt36684
2024-06-01,XEMC,OFERTA-047,1,470,0.0,Frt36640
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt55687
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt52908
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt36686
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt36650
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt36644
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt36639
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt52367
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt36649
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt36635
2024-06-01,XEMC,OFERTA-048,1,490,0.0,Frt36642
2024-06-01,XEMC,OFERTA-049,1,510,0.0,Frt36652
2024-06-01,XEMC,OFERTA-049,1,510,0.0,Frt36636
2024-06-01,XEMC,OFERTA-049,1,510,0.0,Frt42025
2024-06-01,XEMC,OFERTA-049,1,510,0.0,Frt52872
2024-06-01,XEMC,OFERTA-049,1,510,0.0,Frt36656
2024-06-01,XEMC,OFERTA-050,1,530,0.0,Frt36684
2024-06-01,XEMC,OFERTA-050,1,530,0.0,Frt36640
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt52908
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36686
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36650
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36644
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36639
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt52367
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36635
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36637
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36642
2024-06-01,XEMC,OFERTA-051,0,550,1750.0,Frt36652
2024-06-01,XEMC,OFERTA-052,0,570,1150.0,Frt36652
2024-06-01,XEMC,OFERTA-052,0,570,1150.0,Frt36636
2024-06-01,XEMC,OFERTA-052,0,570,1150.0,Frt42025
2024-06-01,XEMC,OFERTA-052,0,570,1150.0,Frt52872
2024-06-01,XEMC,OFERTA-052,0,570,1150.0,Frt36656
2024-06-01,XEMC,OFERTA-052,0,570,1150.0,Frt36640
2024-06-01,XEMC,OFERTA-053,1,590,1400.0,Frt36684
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt52908
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36686
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36650
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36644
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36639
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt52367
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36649
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36635
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36637
2024-06-01,XEMC,OFERTA-054,1,610,0.0,Frt36642
2024-06-01,XEMC,OFERTA-055,1,630,0.0,Frt36652
2024-06-01,XEMC,OFERTA-055,1,630,0.0,Frt36636
2024-06-01,XEMC,OFERTA-055,1,630,0.0,Frt42025
2024-06-01,XEMC,OFERTA-055,1,630,0.0,Frt52872
2024-06-01,XEMC,OFERTA-055,1,630,0.0,Frt36656
2024-06-01,XEMC,OFERTA-055,1,630,0.0,Frt36640
2024-06-01,XEMC,OFERTA-056,1,650,0.0,Frt36684
2024-06-01,XEMC,OFERTA-057,1,400,30000.0,Frt55863
2024-06-01,XEMC,OFERTA-058,1,260,1730.0,Frt55786
2024-06-01,XEMC,OFERTA-059,1,260,5600.0,Frt46531
2024-06-01,XEMC,OFERTA-060,1,260,1000.0,Frt55784
2024-06-01,XEMC,OFERTA-061,1,260,1000.0,Frt55785
2024-06-01,XEMC,OFERTA-062,1,260,1000.0,Frt55787
2024-06-01,XEMC,OFERTA-063,1,260,2700.0,Frt49034
2024-06-01,SXMC,OFERTA-001,0,1140,22390.0,Frt36456
2024-06-01,SXMC,OFERTA-002,0,1100,0.0,Frt54049
2024-06-01,SXMC,OFERTA-003,0,1100,0.0,Frt32661
2024-06-01,SXMC,OFERTA-004,1,1000,480000.0,Frt45049
2024-06-01,SXMC,OFERTA-005,1,900,88920.0,Frt30838
2024-06-01,SXMC,OFERTA-006,1,800,0.0,Frt52529
2024-06-01,SXMC,OFERTA-007,1,800,0.0,Frt56430
2024-06-01,SXMC,OFERTA-008,1,800,24380.0,Frt41808
2024-06-01,SXMC,OFERTA-009,1,800,0.0,Frt56473
2024-06-01,SXMC,OFERTA-010,1,800,66510.0,Frt53595
2024-06-01,SXMC,OFERTA-011,1,800,0.0,Frt56559
2024-06-01,SXMC,OFERTA-012,0,1240,0.0,Frt35787
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt30973
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt55935
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt55936
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt55937
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt56599
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt56600
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt52807
2024-06-01,AXLC,OFERTA-001,1,400,225700.0,Frt52861
2024-06-01,AXLC,OFERTA-002,1,500,57510.0,Frt50886
2024-06-01,AXLC,OFERTA-002,1,500,57510.0,Frt50836
2024-06-01,AXLC,OFERTA-003,1,640,45470.0,Frt39959
2024-06-01,AXLC,OFERTA-004,1,800,0.0,Frt51100
2024-06-01,AXLC,OFERTA-005,0,1200,0.0,Frt46174
2024-06-01,SINC,OFERTA-001,0,1440,8000.0,Frt39791
2024-06-01,SINC,OFERTA-002,0,1460,0.0,Frt39791
2024-06-01,SINC,OFERTA-003,1,1000,0.0,Frt46040
2024-06-01,SINC,OFERTA-004,0,1500,0.0,Frt46040
2024-06-01,SINC,OFERTA-005,1,980,10000.0,Frt40369
2024-06-01,SINC,OFERTA-006,1,1010,0.0,Frt45545
2024-06-01,SINC,OFERTA-007,1,1020,0.0,Frt45545
2024-06-01,SINC,OFERTA-008,1,990,1000.0,Frt51546
2024-06-01,SINC,OFERTA-009,0,1400,0.0,Frt44686
2024-06-01,SINC,OFERTA-010,0,1220,0.0,Frt53630
2024-06-01,SINC,OFERTA-011,0,1260,0.0,Frt53630
2024-06-01,SINC,OFERTA-012,0,1300,0.0,Frt53750
2024-06-01,SINC,OFERTA-013,0,1360,0.0,Frt53750
2024-06-01,SINC,OFERTA-014,0,1410,0.0,Frt52229
2024-06-01,SINC,OFERTA-015,0,1420,0.0,Frt52229
2024-06-01,SINC,OFERTA-016,0,1200,0.0,Frt54128
2024-06-01,SINC,OFERTA-017,1,1000,1000.0,Frt53737
2024-06-01,SINC,OFERTA-018,0,1140,2000.0,Frt29514
2024-06-01,SINC,OFERTA-019,0,1160,0.0,Frt29514
2024-06-01,SINC,OFERTA-020,0,1180,0.0,Frt31162
2024-06-01,SINC,OFERTA-021,0,1190,0.0,Frt31162
2024-06-01,SINC,OFERTA-022,1,1020,0.0,Frt51611
2024-06-01,SINC,OFERTA-023,1,990,0.0,Frt50877
2024-06-01,SINC,OFERTA-024,1,1000,0.0,Frt50770
2024-06-01,SINC,OFERTA-025,0,1180,0.0,Frt51047
2024-06-01,SINC,OFERTA-026,0,1200,0.0,Frt51047
2024-06-01,SINC,OFERTA-027,1,980,42000.0,Frt31035
2024-06-01,SINC,OFERTA-028,1,1000,0.0,Frt54130
2024-06-01,SINC,OFERTA-029,1,1010,3000.0,Frt53736
2024-06-01,SINC,OFERTA-030,0,2200,26000.0,Frt29411
2024-06-01,SINC,OFERTA-031,0,2100,0.0,Frt29411
2024-06-01,SINC,OFERTA-032,0,1100,0.0,Frt47627
2024-06-01,SINC,OFERTA-033,1,980,0.0,Frt47627
2024-06-01,SINC,OFERTA-034,1,990,0.0,Frt47627
2024-06-01,SINC,OFERTA-035,1,1000,0.0,Frt47627
2024-06-02,XEMC,OFERTA-001,1,400,0.0,Frt56438
2024-06-02,XEMC,OFERTA-002,1,400,0.0,Frt56444
2024-06-02,XEMC,OFERTA-003,1,400,5000.0,Frt50659
2024-06-02,XEMC,OFERTA-004,1,400,,Frt50732
2024-06-02,XEMC,OFERTA-005,1,440,0.0,Frt45524
2024-06-02,XEMC,OFERTA-005,1,440,0.0,Frt53161
2024-06-02,XEMC,OFERTA-006,1,480,0.0,Frt45193
2024-06-02,XEMC,OFERTA-006,1,480,0.0,Frt45085
2024-06-02,XEMC,OFERTA-006,1,480,0.0,Frt45160
2024-06-02,XEMC,OFERTA-006,1,480,0.0,Frt45170
2024-06-02,XEMC,OFERTA-007,1,520,0.0,Frt45176
2024-06-02,XEMC,OFERTA-007,1,520,0.0,Frt45169
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45173
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt46190
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45175
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45166
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt46184
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45171
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45167
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45194
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45177
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45154
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45157
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45163
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45197
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45101
2024-06-02,XEMC,OFERTA-008,1,560,0.0,Frt45096
2024-06-02,XEMC,OFERTA-009,1,600,0.0,Frt45199
2024-06-02,XEMC,OFERTA-010,1,640,0.0,Frt45079
2024-06-02,XEMC,OFERTA-011,1,680,0.0,Frt45169
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt45173
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt46190
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt45175
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt45166
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt46184
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt45171
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt45167
2024-06-02,XEMC,OFERTA-012,1,720,0.0,Frt45194
2024-06-02,XEMC,OFERTA-013,1,760,0.0,Frt45177
2024-06-02,XEMC,OFERTA-013,1,760,0.0,Frt45154
2024-06-02,XEMC,OFERTA-013,1,760,0.0,Frt45162
