Fecha,CodFronteraDDV,Periodo,Lectura
2024-06-01 0:00,Frt34219,periodo01,45.28
2024-06-01 0:00,Frt34219,periodo02,51.55
2024-06-01 0:00,Frt34219,periodo03,44.51
2024-06-01 0:00,Frt34219,periodo04,51.21
2024-06-01 0:00,Frt34219,periodo05,48.21
2024-06-01 0:00,Frt34219,periodo06,46.73
2024-06-01 0:00,Frt34219,periodo07,70.54
2024-06-01 0:00,Frt34219,periodo08,104.19
2024-06-01 0:00,Frt34219,periodo09,124.99
2024-06-01 0:00,Frt34219,periodo10,142.17
2024-06-01 0:00,Frt34219,periodo11,139.42
2024-06-01 0:00,Frt34219,periodo12,134.46
2024-06-01 0:00,Frt34219,periodo13,133.99
2024-06-01 0:00,Frt34219,periodo14,141.27
2024-06-01 0:00,Frt34219,periodo15,125.28
2024-06-01 0:00,Frt34219,periodo16,134.44
2024-06-01 0:00,Frt34219,periodo17,129.99
2024-06-01 0:00,Frt34219,periodo18,139.44
2024-06-01 0:00,Frt34219,periodo19,129.81
2024-06-01 0:00,Frt34219,periodo20,119.77
2024-06-01 0:00,Frt34219,periodo21,105.31
2024-06-01 0:00,Frt34219,periodo22,53.89
2024-06-01 0:00,Frt34219,periodo23,45.4
2024-06-01 0:00,Frt34219,periodo24,48.09
2024-06-01 0:00,Frt55670,periodo01,2.96
2024-06-01 0:00,Frt55670,periodo02,2.96
2024-06-01 0:00,Frt55670,periodo03,2.82
2024-06-01 0:00,Frt55670,periodo04,2.69
2024-06-01 0:00,Frt55670,periodo05,2.82
2024-06-01 0:00,Frt55670,periodo06,2.82
2024-06-01 0:00,Frt55670,periodo07,2.69
2024-06-01 0:00,Frt55670,periodo08,3.09
2024-06-01 0:00,Frt55670,periodo09,3.08
2024-06-01 0:00,Frt55670,periodo10,3.2
2024-06-01 0:00,Frt55670,periodo11,3.6
2024-06-01 0:00,Frt55670,periodo12,3.73
2024-06-01 0:00,Frt55670,periodo13,4.25
2024-06-01 0:00,Frt55670,periodo14,4.38
2024-06-01 0:00,Frt55670,periodo15,4.38
2024-06-01 0:00,Frt55670,periodo16,4.67
2024-06-01 0:00,Frt55670,periodo17,4.42
2024-06-01 0:00,Frt55670,periodo18,4.43
2024-06-01 0:00,Frt55670,periodo19,4.03
2024-06-01 0:00,Frt55670,periodo20,3.76
2024-06-01 0:00,Frt55670,periodo21,3.76
2024-06-01 0:00,Frt55670,periodo22,3.63
2024-06-01 0:00,Frt55670,periodo23,3.36
2024-06-01 0:00,Frt55670,periodo24,3.36
2024-06-01 0:00,Frt55700,periodo01,1.48
2024-06-01 0:00,Frt55700,periodo02,1.34
2024-06-01 0:00,Frt55700,periodo03,1.07
2024-06-01 0:00,Frt55700,periodo04,1.21
2024-06-01 0:00,Frt55700,periodo05,1.07
2024-06-01 0:00,Frt55700,periodo06,1.21
2024-06-01 0:00,Frt55700,periodo07,0.94
2024-06-01 0:00,Frt55700,periodo08,1.34
2024-06-01 0:00,Frt55700,periodo09,1.34
2024-06-01 0:00,Frt55700,periodo10,1.87
2024-06-01 0:00,Frt55700,periodo11,2.26
2024-06-01 0:00,Frt55700,periodo12,2.67
2024-06-01 0:00,Frt55700,periodo13,2.93
2024-06-01 0:00,Frt55700,periodo14,3.18
2024-06-01 0:00,Frt55700,periodo15,3.32
2024-06-01 0:00,Frt55700,periodo16,3.47
2024-06-01 0:00,Frt55700,periodo17,3.35
2024-06-01 0:00,Frt55700,periodo18,3.22
2024-06-01 0:00,Frt55700,periodo19,2.96
2024-06-01 0:00,Frt55700,periodo20,2.69
2024-06-01 0:00,Frt55700,periodo21,2.28
2024-06-01 0:00,Frt55700,periodo22,2.15
2024-06-01 0:00,Frt55700,periodo23,1.88
2024-06-01 0:00,Frt55700,periodo24,1.75
2024-06-01 0:00,Frt55666,periodo01,2.42
2024-06-01 0:00,Frt55666,periodo02,2.55
2024-06-01 0:00,Frt55666,periodo03,2.42
2024-06-01 0:00,Frt55666,periodo04,2.15
2024-06-01 0:00,Frt55666,periodo05,2.15
2024-06-01 0:00,Frt55666,periodo06,1.88
2024-06-01 0:00,Frt55666,periodo07,2.28
2024-06-01 0:00,Frt55666,periodo08,2.82
2024-06-01 0:00,Frt55666,periodo09,3.35
2024-06-01 0:00,Frt55666,periodo10,3.74
2024-06-01 0:00,Frt55666,periodo11,4.26
2024-06-01 0:00,Frt55666,periodo12,5.2
2024-06-01 0:00,Frt55666,periodo13,5.45
2024-06-01 0:00,Frt55666,periodo14,5.71
2024-06-01 0:00,Frt55666,periodo15,5.58
2024-06-01 0:00,Frt55666,periodo16,5.74
2024-06-01 0:00,Frt55666,periodo17,5.63
2024-06-01 0:00,Frt55666,periodo18,5.64
2024-06-01 0:00,Frt55666,periodo19,5.37
2024-06-01 0:00,Frt55666,periodo20,5.51
2024-06-01 0:00,Frt55666,periodo21,4.97
2024-06-01 0:00,Frt55666,periodo22,4.43
2024-06-01 0:00,Frt55666,periodo23,3.9
2024-06-01 0:00,Frt55666,periodo24,3.76
2024-06-01 0:00,Frt55672,periodo01,1.67
2024-06-01 0:00,Frt55672,periodo02,1.61
2024-06-01 0:00,Frt55672,periodo03,1.52
2024-06-01 0:00,Frt55672,periodo04,1.48
2024-06-01 0:00,Frt55672,periodo05,1.32
2024-06-01 0:00,Frt55672,periodo06,1.49
2024-06-01 0:00,Frt55672,periodo07,1.33
2024-06-01 0:00,Frt55672,periodo08,1.75
2024-06-01 0:00,Frt55672,periodo09,2.19
2024-06-01 0:00,Frt55672,periodo10,2.57
2024-06-01 0:00,Frt55672,periodo11,2.84
2024-06-01 0:00,Frt55672,periodo12,3.34
2024-06-01 0:00,Frt55672,periodo13,3.76
2024-06-01 0:00,Frt55672,periodo14,4.46
2024-06-01 0:00,Frt55672,periodo15,4.49
2024-06-01 0:00,Frt55672,periodo16,4.73
2024-06-01 0:00,Frt55672,periodo17,4.46
2024-06-01 0:00,Frt55672,periodo18,4.12
2024-06-01 0:00,Frt55672,periodo19,3.55
2024-06-01 0:00,Frt55672,periodo20,3.4
2024-06-01 0:00,Frt55672,periodo21,3.1
2024-06-01 0:00,Frt55672,periodo22,2.85
2024-06-01 0:00,Frt55672,periodo23,2.54
2024-06-01 0:00,Frt55672,periodo24,2.38
2024-06-01 0:00,Frt55655,periodo01,8.03
2024-06-01 0:00,Frt55655,periodo02,7.68
2024-06-01 0:00,Frt55655,periodo03,7.97
2024-06-01 0:00,Frt55655,periodo04,7.6
2024-06-01 0:00,Frt55655,periodo05,7.62
2024-06-01 0:00,Frt55655,periodo06,8.45
2024-06-01 0:00,Frt55655,periodo07,8.73
2024-06-01 0:00,Frt55655,periodo08,8.79
2024-06-01 0:00,Frt55655,periodo09,9.75
2024-06-01 0:00,Frt55655,periodo10,10.3
2024-06-01 0:00,Frt55655,periodo11,11.1
2024-06-01 0:00,Frt55655,periodo12,11.21
2024-06-01 0:00,Frt55655,periodo13,11.37
2024-06-01 0:00,Frt55655,periodo14,11.4
2024-06-01 0:00,Frt55655,periodo15,11.57
2024-06-01 0:00,Frt55655,periodo16,11.3
2024-06-01 0:00,Frt55655,periodo17,11.62
2024-06-01 0:00,Frt55655,periodo18,11.23
2024-06-01 0:00,Frt55655,periodo19,11.46
2024-06-01 0:00,Frt55655,periodo20,10.05
2024-06-01 0:00,Frt55655,periodo21,10.88
2024-06-01 0:00,Frt55655,periodo22,10.76
2024-06-01 0:00,Frt55655,periodo23,9.81
2024-06-01 0:00,Frt55655,periodo24,7.67
2024-06-01 0:00,Frt55687,periodo01,38.91
2024-06-01 0:00,Frt55687,periodo02,39.14
2024-06-01 0:00,Frt55687,periodo03,38.94
2024-06-01 0:00,Frt55687,periodo04,38.92
2024-06-01 0:00,Frt55687,periodo05,40.94
2024-06-01 0:00,Frt55687,periodo06,46.05
2024-06-01 0:00,Frt55687,periodo07,36.21
2024-06-01 0:00,Frt55687,periodo08,51.56
2024-06-01 0:00,Frt55687,periodo09,49.68
2024-06-01 0:00,Frt55687,periodo10,50.29
2024-06-01 0:00,Frt55687,periodo11,50.03
2024-06-01 0:00,Frt55687,periodo12,44.03
2024-06-01 0:00,Frt55687,periodo13,39.03
2024-06-01 0:00,Frt55687,periodo14,38.94
2024-06-01 0:00,Frt55687,periodo15,38.94
2024-06-01 0:00,Frt55687,periodo16,39.32
2024-06-01 0:00,Frt55687,periodo17,40.51
2024-06-01 0:00,Frt55687,periodo18,41.55
2024-06-01 0:00,Frt55687,periodo19,40.39
2024-06-01 0:00,Frt55687,periodo20,40.27
2024-06-01 0:00,Frt55687,periodo21,39.67
2024-06-01 0:00,Frt55687,periodo22,39.84
2024-06-01 0:00,Frt55687,periodo23,39.74
2024-06-01 0:00,Frt55687,periodo24,39.51
2024-06-01 0:00,Frt55645,periodo01,10.71
2024-06-01 0:00,Frt55645,periodo02,10.99
2024-06-01 0:00,Frt55645,periodo03,10.63
2024-06-01 0:00,Frt55645,periodo04,10.72
2024-06-01 0:00,Frt55645,periodo05,10.3
2024-06-01 0:00,Frt55645,periodo06,10.6
2024-06-01 0:00,Frt55645,periodo07,10.49
2024-06-01 0:00,Frt55645,periodo08,11.76
2024-06-01 0:00,Frt55645,periodo09,15.16
2024-06-01 0:00,Frt55645,periodo10,14.94
2024-06-01 0:00,Frt55645,periodo11,15.27
2024-06-01 0:00,Frt55645,periodo12,16.36
2024-06-01 0:00,Frt55645,periodo13,16.75
2024-06-01 0:00,Frt55645,periodo14,17.08
2024-06-01 0:00,Frt55645,periodo15,16.53
2024-06-01 0:00,Frt55645,periodo16,14.36
2024-06-01 0:00,Frt55645,periodo17,14.08
2024-06-01 0:00,Frt55645,periodo18,13.69
2024-06-01 0:00,Frt55645,periodo19,12.76
2024-06-01 0:00,Frt55645,periodo20,12.84
2024-06-01 0:00,Frt55645,periodo21,12.7
2024-06-01 0:00,Frt55645,periodo22,12.23
2024-06-01 0:00,Frt55645,periodo23,12.24
2024-06-01 0:00,Frt55645,periodo24,11.77
2024-06-01 0:00,Frt55664,periodo01,8.18
2024-06-01 0:00,Frt55664,periodo02,8.2
2024-06-01 0:00,Frt55664,periodo03,8.15
2024-06-01 0:00,Frt55664,periodo04,8.13
2024-06-01 0:00,Frt55664,periodo05,8.18
2024-06-01 0:00,Frt55664,periodo06,8.14
2024-06-01 0:00,Frt55664,periodo07,8.2
2024-06-01 0:00,Frt55664,periodo08,8.44
2024-06-01 0:00,Frt55664,periodo09,7.76
2024-06-01 0:00,Frt55664,periodo10,7.15
2024-06-01 0:00,Frt55664,periodo11,7.22
2024-06-01 0:00,Frt55664,periodo12,7.49
2024-06-01 0:00,Frt55664,periodo13,7.47
2024-06-01 0:00,Frt55664,periodo14,7.43
2024-06-01 0:00,Frt55664,periodo15,7.52
2024-06-01 0:00,Frt55664,periodo16,7.45
2024-06-01 0:00,Frt55664,periodo17,7.45
2024-06-01 0:00,Frt55664,periodo18,8.47
2024-06-01 0:00,Frt55664,periodo19,9.08
2024-06-01 0:00,Frt55664,periodo20,9.03
2024-06-01 0:00,Frt55664,periodo21,9.07
2024-06-01 0:00,Frt55664,periodo22,9.0
2024-06-01 0:00,Frt55664,periodo23,9.16
2024-06-01 0:00,Frt55664,periodo24,8.33
2024-06-01 0:00,Frt55671,periodo01,3.04
2024-06-01 0:00,Frt55671,periodo02,3.0
2024-06-01 0:00,Frt55671,periodo03,2.93
2024-06-01 0:00,Frt55671,periodo04,2.85
2024-06-01 0:00,Frt55671,periodo05,2.96
2024-06-01 0:00,Frt55671,periodo06,2.89
2024-06-01 0:00,Frt55671,periodo07,2.93
2024-06-01 0:00,Frt55671,periodo08,3.25
2024-06-01 0:00,Frt55671,periodo09,3.62
2024-06-01 0:00,Frt55671,periodo10,3.67
2024-06-01 0:00,Frt55671,periodo11,4.18
2024-06-01 0:00,Frt55671,periodo12,4.34
2024-06-01 0:00,Frt55671,periodo13,4.44
2024-06-01 0:00,Frt55671,periodo14,4.73
2024-06-01 0:00,Frt55671,periodo15,4.49
2024-06-01 0:00,Frt55671,periodo16,4.63
2024-06-01 0:00,Frt55671,periodo17,4.52
2024-06-01 0:00,Frt55671,periodo18,4.11
2024-06-01 0:00,Frt55671,periodo19,4.16
2024-06-01 0:00,Frt55671,periodo20,3.75
2024-06-01 0:00,Frt55671,periodo21,3.75
2024-06-01 0:00,Frt55671,periodo22,3.61
2024-06-01 0:00,Frt55671,periodo23,3.06
2024-06-01 0:00,Frt55671,periodo24,3.47
2024-06-01 0:00,Frt55656,periodo01,4.5
2024-06-01 0:00,Frt55656,periodo02,4.69
2024-06-01 0:00,Frt55656,periodo03,4.34
2024-06-01 0:00,Frt55656,periodo04,4.31
2024-06-01 0:00,Frt55656,periodo05,4.5
2024-06-01 0:00,Frt55656,periodo06,4.34
2024-06-01 0:00,Frt55656,periodo07,4.5
2024-06-01 0:00,Frt55656,periodo08,4.91
2024-06-01 0:00,Frt55656,periodo09,5.34
2024-06-01 0:00,Frt55656,periodo10,5.68
2024-06-01 0:00,Frt55656,periodo11,5.74
2024-06-01 0:00,Frt55656,periodo12,5.87
2024-06-01 0:00,Frt55656,periodo13,5.73
2024-06-01 0:00,Frt55656,periodo14,5.64
2024-06-01 0:00,Frt55656,periodo15,5.69
2024-06-01 0:00,Frt55656,periodo16,5.68
2024-06-01 0:00,Frt55656,periodo17,5.7
2024-06-01 0:00,Frt55656,periodo18,5.6
2024-06-01 0:00,Frt55656,periodo19,5.49
2024-06-01 0:00,Frt55656,periodo20,5.47
2024-06-01 0:00,Frt55656,periodo21,5.44
2024-06-01 0:00,Frt55656,periodo22,5.39
2024-06-01 0:00,Frt55656,periodo23,5.33
2024-06-01 0:00,Frt55656,periodo24,5.27
2024-06-01 0:00,Frt55701,periodo01,0.58
2024-06-01 0:00,Frt55701,periodo02,0.59
2024-06-01 0:00,Frt55701,periodo03,0.59
2024-06-01 0:00,Frt55701,periodo04,0.58
2024-06-01 0:00,Frt55701,periodo05,0.59
2024-06-01 0:00,Frt55701,periodo06,0.58
2024-06-01 0:00,Frt55701,periodo07,0.59
2024-06-01 0:00,Frt55701,periodo08,0.58
2024-06-01 0:00,Frt55701,periodo09,0.59
2024-06-01 0:00,Frt55701,periodo10,0.59
2024-06-01 0:00,Frt55701,periodo11,0.58
2024-06-01 0:00,Frt55701,periodo12,0.58
2024-06-01 0:00,Frt55701,periodo13,0.57
2024-06-01 0:00,Frt55701,periodo14,0.58
2024-06-01 0:00,Frt55701,periodo15,0.57
2024-06-01 0:00,Frt55701,periodo16,0.59
2024-06-01 0:00,Frt55701,periodo17,0.59
2024-06-01 0:00,Frt55701,periodo18,0.59
2024-06-01 0:00,Frt55701,periodo19,0.58
2024-06-01 0:00,Frt55701,periodo20,0.59
2024-06-01 0:00,Frt55701,periodo21,0.59
2024-06-01 0:00,Frt55701,periodo22,0.58
2024-06-01 0:00,Frt55701,periodo23,0.59
2024-06-01 0:00,Frt55701,periodo24,0.59
2024-06-01 0:00,Frt55659,periodo01,4.73
2024-06-01 0:00,Frt55659,periodo02,4.59
2024-06-01 0:00,Frt55659,periodo03,4.39
2024-06-01 0:00,Frt55659,periodo04,4.61
2024-06-01 0:00,Frt55659,periodo05,4.57
2024-06-01 0:00,Frt55659,periodo06,4.57
2024-06-01 0:00,Frt55659,periodo07,4.69
2024-06-01 0:00,Frt55659,periodo08,4.58
2024-06-01 0:00,Frt55659,periodo09,4.91
2024-06-01 0:00,Frt55659,periodo10,5.46
2024-06-01 0:00,Frt55659,periodo11,6.2
2024-06-01 0:00,Frt55659,periodo12,6.55
2024-06-01 0:00,Frt55659,periodo13,6.78
2024-06-01 0:00,Frt55659,periodo14,6.77
2024-06-01 0:00,Frt55659,periodo15,6.92
2024-06-01 0:00,Frt55659,periodo16,6.96
2024-06-01 0:00,Frt55659,periodo17,7.01
2024-06-01 0:00,Frt55659,periodo18,6.82
2024-06-01 0:00,Frt55659,periodo19,6.49
2024-06-01 0:00,Frt55659,periodo20,6.41
2024-06-01 0:00,Frt55659,periodo21,6.33
2024-06-01 0:00,Frt55659,periodo22,6.25
2024-06-01 0:00,Frt55659,periodo23,6.25
2024-06-01 0:00,Frt55659,periodo24,6.34
2024-06-01 0:00,Frt55660,periodo01,4.7
2024-06-01 0:00,Frt55660,periodo02,4.7
2024-06-01 0:00,Frt55660,periodo03,4.41
2024-06-01 0:00,Frt55660,periodo04,4.47
2024-06-01 0:00,Frt55660,periodo05,4.63
2024-06-01 0:00,Frt55660,periodo06,4.53
2024-06-01 0:00,Frt55660,periodo07,5.64
2024-06-01 0:00,Frt55660,periodo08,6.1
2024-06-01 0:00,Frt55660,periodo09,6.35
2024-06-01 0:00,Frt55660,periodo10,6.45
2024-06-01 0:00,Frt55660,periodo11,6.71
2024-06-01 0:00,Frt55660,periodo12,6.87
2024-06-01 0:00,Frt55660,periodo13,6.92
2024-06-01 0:00,Frt55660,periodo14,6.73
2024-06-01 0:00,Frt55660,periodo15,6.7
2024-06-01 0:00,Frt55660,periodo16,6.62
2024-06-01 0:00,Frt55660,periodo17,6.4
2024-06-01 0:00,Frt55660,periodo18,6.23
2024-06-01 0:00,Frt55660,periodo19,6.23
2024-06-01 0:00,Frt55660,periodo20,6.26
2024-06-01 0:00,Frt55660,periodo21,6.21
2024-06-01 0:00,Frt55660,periodo22,6.22
2024-06-01 0:00,Frt55660,periodo23,5.84
2024-06-01 0:00,Frt55660,periodo24,5.76
2024-06-01 0:00,Frt55679,periodo01,1.76
2024-06-01 0:00,Frt55679,periodo02,1.76
2024-06-01 0:00,Frt55679,periodo03,1.76
2024-06-01 0:00,Frt55679,periodo04,1.75
2024-06-01 0:00,Frt55679,periodo05,1.76
2024-06-01 0:00,Frt55679,periodo06,1.56
2024-06-01 0:00,Frt55679,periodo07,1.79
2024-06-01 0:00,Frt55679,periodo08,1.8
2024-06-01 0:00,Frt55679,periodo09,2.25
2024-06-01 0:00,Frt55679,periodo10,2.51
2024-06-01 0:00,Frt55679,periodo11,2.95
2024-06-01 0:00,Frt55679,periodo12,2.84
2024-06-01 0:00,Frt55679,periodo13,3.06
2024-06-01 0:00,Frt55679,periodo14,3.13
2024-06-01 0:00,Frt55679,periodo15,2.94
2024-06-01 0:00,Frt55679,periodo16,2.98
2024-06-01 0:00,Frt55679,periodo17,2.99
2024-06-01 0:00,Frt55679,periodo18,2.71
2024-06-01 0:00,Frt55679,periodo19,2.47
2024-06-01 0:00,Frt55679,periodo20,2.38
2024-06-01 0:00,Frt55679,periodo21,2.19
2024-06-01 0:00,Frt55679,periodo22,2.18
2024-06-01 0:00,Frt55679,periodo23,2.16
2024-06-01 0:00,Frt55679,periodo24,1.96
2024-06-01 0:00,Frt55677,periodo01,3.82
2024-06-01 0:00,Frt55677,periodo02,3.83
2024-06-01 0:00,Frt55677,periodo03,3.83
2024-06-01 0:00,Frt55677,periodo04,3.83
2024-06-01 0:00,Frt55677,periodo05,3.48
2024-06-01 0:00,Frt55677,periodo06,3.51
2024-06-01 0:00,Frt55677,periodo07,3.56
2024-06-01 0:00,Frt55677,periodo08,4.0
2024-06-01 0:00,Frt55677,periodo09,4.07
2024-06-01 0:00,Frt55677,periodo10,4.12
2024-06-01 0:00,Frt55677,periodo11,4.18
2024-06-01 0:00,Frt55677,periodo12,4.27
2024-06-01 0:00,Frt55677,periodo13,4.29
2024-06-01 0:00,Frt55677,periodo14,4.25
2024-06-01 0:00,Frt55677,periodo15,4.23
2024-06-01 0:00,Frt55677,periodo16,4.19
2024-06-01 0:00,Frt55677,periodo17,4.18
2024-06-01 0:00,Frt55677,periodo18,4.12
2024-06-01 0:00,Frt55677,periodo19,4.06
2024-06-01 0:00,Frt55677,periodo20,4.0
2024-06-01 0:00,Frt55677,periodo21,3.95
2024-06-01 0:00,Frt55677,periodo22,3.91
2024-06-01 0:00,Frt55677,periodo23,3.86
2024-06-01 0:00,Frt55677,periodo24,3.86
2024-06-01 0:00,Frt55663,periodo01,2.79
2024-06-01 0:00,Frt55663,periodo02,2.78
2024-06-01 0:00,Frt55663,periodo03,2.78
2024-06-01 0:00,Frt55663,periodo04,2.77
2024-06-01 0:00,Frt55663,periodo05,2.77
2024-06-01 0:00,Frt55663,periodo06,2.77
2024-06-01 0:00,Frt55663,periodo07,2.77
2024-06-01 0:00,Frt55663,periodo08,2.79
2024-06-01 0:00,Frt55663,periodo09,2.81
2024-06-01 0:00,Frt55663,periodo10,2.84
2024-06-01 0:00,Frt55663,periodo11,2.88
2024-06-01 0:00,Frt55663,periodo12,2.91
2024-06-01 0:00,Frt55663,periodo13,2.93
2024-06-01 0:00,Frt55663,periodo14,2.95
2024-06-01 0:00,Frt55663,periodo15,2.97
2024-06-01 0:00,Frt55663,periodo16,2.99
2024-06-01 0:00,Frt55663,periodo17,3.0
2024-06-01 0:00,Frt55663,periodo18,3.01
2024-06-01 0:00,Frt55663,periodo19,2.98
2024-06-01 0:00,Frt55663,periodo20,2.94
2024-06-01 0:00,Frt55663,periodo21,2.92
2024-06-01 0:00,Frt55663,periodo22,2.9
2024-06-01 0:00,Frt55663,periodo23,2.88
2024-06-01 0:00,Frt55663,periodo24,2.86
2024-06-01 0:00,Frt55648,periodo01,7.07
2024-06-01 0:00,Frt55648,periodo02,7.71
2024-06-01 0:00,Frt55648,periodo03,7.56
2024-06-01 0:00,Frt55648,periodo04,7.9
2024-06-01 0:00,Frt55648,periodo05,7.94
2024-06-01 0:00,Frt55648,periodo06,7.95
2024-06-01 0:00,Frt55648,periodo07,7.94
2024-06-01 0:00,Frt55648,periodo08,7.92
2024-06-01 0:00,Frt55648,periodo09,7.83
2024-06-01 0:00,Frt55648,periodo10,7.77
2024-06-01 0:00,Frt55648,periodo11,7.7
2024-06-01 0:00,Frt55648,periodo12,7.67
2024-06-01 0:00,Frt55648,periodo13,7.6
2024-06-01 0:00,Frt55648,periodo14,7.55
2024-06-01 0:00,Frt55648,periodo15,7.52
2024-06-01 0:00,Frt55648,periodo16,7.54
2024-06-01 0:00,Frt55648,periodo17,7.56
2024-06-01 0:00,Frt55648,periodo18,7.56
2024-06-01 0:00,Frt55648,periodo19,7.56
2024-06-01 0:00,Frt55648,periodo20,7.56
2024-06-01 0:00,Frt55648,periodo21,7.58
2024-06-01 0:00,Frt55648,periodo22,7.59
2024-06-01 0:00,Frt55648,periodo23,7.64
2024-06-01 0:00,Frt55648,periodo24,7.75
2024-06-01 0:00,Frt55650,periodo01,8.87
2024-06-01 0:00,Frt55650,periodo02,7.79
2024-06-01 0:00,Frt55650,periodo03,8.06
2024-06-01 0:00,Frt55650,periodo04,8.06
2024-06-01 0:00,Frt55650,periodo05,8.33
2024-06-01 0:00,Frt55650,periodo06,8.06
2024-06-01 0:00,Frt55650,periodo07,8.33
2024-06-01 0:00,Frt55650,periodo08,8.32
2024-06-01 0:00,Frt55650,periodo09,8.84
2024-06-01 0:00,Frt55650,periodo10,8.82
2024-06-01 0:00,Frt55650,periodo11,9.06
2024-06-01 0:00,Frt55650,periodo12,8.79
2024-06-01 0:00,Frt55650,periodo13,9.04
2024-06-01 0:00,Frt55650,periodo14,9.04
2024-06-01 0:00,Frt55650,periodo15,9.04
2024-06-01 0:00,Frt55650,periodo16,9.08
2024-06-01 0:00,Frt55650,periodo17,9.12
2024-06-01 0:00,Frt55650,periodo18,8.86
2024-06-01 0:00,Frt55650,periodo19,8.87
2024-06-01 0:00,Frt55650,periodo20,8.87
2024-06-01 0:00,Frt55650,periodo21,9.14
2024-06-01 0:00,Frt55650,periodo22,8.87
2024-06-01 0:00,Frt55650,periodo23,8.87
2024-06-01 0:00,Frt55650,periodo24,8.87
2024-06-01 0:00,Frt55651,periodo01,8.14
2024-06-01 0:00,Frt55651,periodo02,8.14
2024-06-01 0:00,Frt55651,periodo03,8.11
2024-06-01 0:00,Frt55651,periodo04,8.09
2024-06-01 0:00,Frt55651,periodo05,8.02
2024-06-01 0:00,Frt55651,periodo06,7.9
2024-06-01 0:00,Frt55651,periodo07,8.09
2024-06-01 0:00,Frt55651,periodo08,7.85
2024-06-01 0:00,Frt55651,periodo09,8.15
2024-06-01 0:00,Frt55651,periodo10,8.39
2024-06-01 0:00,Frt55651,periodo11,9.32
2024-06-01 0:00,Frt55651,periodo12,10.75
2024-06-01 0:00,Frt55651,periodo13,10.03
2024-06-01 0:00,Frt55651,periodo14,8.7
2024-06-01 0:00,Frt55651,periodo15,8.75
2024-06-01 0:00,Frt55651,periodo16,8.74
2024-06-01 0:00,Frt55651,periodo17,8.58
2024-06-01 0:00,Frt55651,periodo18,8.33
2024-06-01 0:00,Frt55651,periodo19,8.24
2024-06-01 0:00,Frt55651,periodo20,8.18
2024-06-01 0:00,Frt55651,periodo21,8.14
2024-06-01 0:00,Frt55651,periodo22,8.11
2024-06-01 0:00,Frt55651,periodo23,8.1
2024-06-01 0:00,Frt55651,periodo24,8.26
2024-06-01 0:00,Frt55649,periodo01,7.79
2024-06-01 0:00,Frt55649,periodo02,7.24
2024-06-01 0:00,Frt55649,periodo03,7.48
2024-06-01 0:00,Frt55649,periodo04,7.38
2024-06-01 0:00,Frt55649,periodo05,7.19
2024-06-01 0:00,Frt55649,periodo06,7.11
2024-06-01 0:00,Frt55649,periodo07,7.23
2024-06-01 0:00,Frt55649,periodo08,7.51
2024-06-01 0:00,Frt55649,periodo09,7.92
2024-06-01 0:00,Frt55649,periodo10,11.66
2024-06-01 0:00,Frt55649,periodo11,13.28
2024-06-01 0:00,Frt55649,periodo12,13.14
2024-06-01 0:00,Frt55649,periodo13,11.91
2024-06-01 0:00,Frt55649,periodo14,8.62
2024-06-01 0:00,Frt55649,periodo15,11.76
2024-06-01 0:00,Frt55649,periodo16,8.36
2024-06-01 0:00,Frt55649,periodo17,8.36
2024-06-01 0:00,Frt55649,periodo18,8.49
2024-06-01 0:00,Frt55649,periodo19,8.21
2024-06-01 0:00,Frt55649,periodo20,8.18
2024-06-01 0:00,Frt55649,periodo21,8.17
2024-06-01 0:00,Frt55649,periodo22,8.14
2024-06-01 0:00,Frt55649,periodo23,7.95
2024-06-01 0:00,Frt55649,periodo24,7.95
2024-06-01 0:00,Frt55669,periodo01,3.56
2024-06-01 0:00,Frt55669,periodo02,3.37
2024-06-01 0:00,Frt55669,periodo03,3.43
2024-06-01 0:00,Frt55669,periodo04,3.56
2024-06-01 0:00,Frt55669,periodo05,3.24
2024-06-01 0:00,Frt55669,periodo06,3.56
2024-06-01 0:00,Frt55669,periodo07,3.28
2024-06-01 0:00,Frt55669,periodo08,3.61
2024-06-01 0:00,Frt55669,periodo09,3.63
2024-06-01 0:00,Frt55669,periodo10,3.65
2024-06-01 0:00,Frt55669,periodo11,3.75
2024-06-01 0:00,Frt55669,periodo12,3.81
2024-06-01 0:00,Frt55669,periodo13,3.83
2024-06-01 0:00,Frt55669,periodo14,3.84
2024-06-01 0:00,Frt55669,periodo15,3.92
2024-06-01 0:00,Frt55669,periodo16,3.92
2024-06-01 0:00,Frt55669,periodo17,3.94
2024-06-01 0:00,Frt55669,periodo18,3.84
2024-06-01 0:00,Frt55669,periodo19,3.86
2024-06-01 0:00,Frt55669,periodo20,3.67
2024-06-01 0:00,Frt55669,periodo21,3.63
2024-06-01 0:00,Frt55669,periodo22,3.63
2024-06-01 0:00,Frt55669,periodo23,3.63
2024-06-01 0:00,Frt55669,periodo24,3.61
2024-06-01 0:00,Frt55665,periodo01,5.35
2024-06-01 0:00,Frt55665,periodo02,5.33
2024-06-01 0:00,Frt55665,periodo03,5.33
2024-06-01 0:00,Frt55665,periodo04,5.36
2024-06-01 0:00,Frt55665,periodo05,5.27
2024-06-01 0:00,Frt55665,periodo06,5.33
2024-06-01 0:00,Frt55665,periodo07,5.43
2024-06-01 0:00,Frt55665,periodo08,5.5
2024-06-01 0:00,Frt55665,periodo09,5.64
